"destino","exportaciones_acum","año","mes","tipo_destino","exportaciones_mensual_raw","correccion_estadistica","exportaciones_mensual"
"Uganda",6602895.54,2020,12,"pais",1620191.95,FALSE,1620191.95
"Uruguay",7806424.88,2020,1,"pais",7806424.88,FALSE,7806424.88
"Uruguay",16196420.78,2020,2,"pais",8389995.9,FALSE,8389995.9
"Uruguay",24847644.28,2020,3,"pais",8651223.5,FALSE,8651223.5
"Uruguay",31597759.63,2020,4,"pais",6750115.35,FALSE,6750115.35
"Uruguay",39110829.03,2020,5,"pais",7513069.4,FALSE,7513069.4
"Uruguay",47247071.85,2020,6,"pais",8136242.82,FALSE,8136242.82
"Uruguay",57678138.97,2020,7,"pais",10431067.12,FALSE,10431067.12
"Uruguay",68125802.73,2020,8,"pais",10447663.76,FALSE,10447663.76
"Uruguay",80567991.25,2020,9,"pais",12442188.52,FALSE,12442188.52
"Uruguay",93951627.12,2020,10,"pais",13383635.87,FALSE,13383635.87
"Uruguay",100134059.37,2020,11,"pais",6182432.25,FALSE,6182432.25
"Uruguay",116930064.99,2020,12,"pais",16796005.62,FALSE,16796005.62
"Venezuela",3380076.32,2020,1,"pais",3380076.32,FALSE,3380076.32
"Venezuela",3507217.68,2020,2,"pais",127141.36,FALSE,127141.36
"Venezuela",3516189.47,2020,3,"pais",8971.79000000004,FALSE,8971.79000000004
"Venezuela",4909091.23,2020,4,"pais",1392901.76,FALSE,1392901.76
"Venezuela",4976570.19,2020,5,"pais",67478.96,FALSE,67478.96
"Venezuela",11088904.74,2020,6,"pais",6112334.55,FALSE,6112334.55
"Venezuela",11703298,2020,7,"pais",614393.26,FALSE,614393.26
"Venezuela",13212718.33,2020,8,"pais",1509420.33,FALSE,1509420.33
"Venezuela",13571133.22,2020,9,"pais",358414.890000001,FALSE,358414.890000001
"Venezuela",18849475.56,2020,10,"pais",5278342.34,FALSE,5278342.34
"Venezuela",18654449.07,2020,11,"pais",-195026.489999998,TRUE,0
"Venezuela",20682265.18,2020,12,"pais",2027816.11,FALSE,2027816.11
"Vietnam",51384252.34,2020,1,"pais",51384252.34,FALSE,51384252.34
"Vietnam",80297610.57,2020,2,"pais",28913358.23,FALSE,28913358.23
"Vietnam",173747250.23,2020,3,"pais",93449639.66,FALSE,93449639.66
"Vietnam",237424232.36,2020,4,"pais",63676982.13,FALSE,63676982.13
"Vietnam",353614350.07,2020,5,"pais",116190117.71,FALSE,116190117.71
"Vietnam",456106782.17,2020,6,"pais",102492432.1,FALSE,102492432.1
"Vietnam",523797154.18,2020,7,"pais",67690372.01,FALSE,67690372.01
"Vietnam",616853789.65,2020,8,"pais",93056635.47,FALSE,93056635.47
"Vietnam",668797485.07,2020,9,"pais",51943695.4200001,FALSE,51943695.4200001
"Vietnam",743187515.49,2020,10,"pais",74390030.42,FALSE,74390030.42
"Vietnam",840220347.88,2020,11,"pais",97032832.39,FALSE,97032832.39
"Vietnam",929071157.43,2020,12,"pais",88850809.55,FALSE,88850809.55
"AFRICA",137785787.17,2021,1,"agregado",137785787.17,FALSE,137785787.17
"AFRICA",283722824.2,2021,2,"agregado",145937037.03,FALSE,145937037.03
"AFRICA",407286133.71,2021,3,"agregado",123563309.51,FALSE,123563309.51
"AFRICA",609096751.11,2021,4,"agregado",201810617.4,FALSE,201810617.4
"AFRICA",759627369.83,2021,5,"agregado",150530618.72,FALSE,150530618.72
"AFRICA",885307873.18,2021,6,"agregado",125680503.35,FALSE,125680503.35
"AFRICA",1022834670.97,2021,7,"agregado",137526797.79,FALSE,137526797.79
"AFRICA",1168033246.48,2021,8,"agregado",145198575.51,FALSE,145198575.51
"AFRICA",1308380643.44,2021,9,"agregado",140347396.96,FALSE,140347396.96
"AFRICA",1398657733.54,2021,10,"agregado",90277090.0999999,FALSE,90277090.0999999
"AFRICA",1591939989.07,2021,11,"agregado",193282255.53,FALSE,193282255.53
"AFRICA",1720665398,2021,12,"agregado",128725408.93,FALSE,128725408.93
"AMERICA",256620807.32,2021,1,"agregado",256620807.32,FALSE,256620807.32
"AMERICA",450698275.04,2021,2,"agregado",194077467.72,FALSE,194077467.72
"AMERICA",736382303.49,2021,3,"agregado",285684028.45,FALSE,285684028.45
"AMERICA",1057265552.3,2021,4,"agregado",320883248.81,FALSE,320883248.81
"AMERICA",1382502692.43,2021,5,"agregado",325237140.13,FALSE,325237140.13
"AMERICA",1749262983.41,2021,6,"agregado",366760290.98,FALSE,366760290.98
"AMERICA",2113842795.67,2021,7,"agregado",364579812.26,FALSE,364579812.26
"AMERICA",2494960923.51,2021,8,"agregado",381118127.84,FALSE,381118127.84
"AMERICA",2906551295.94,2021,9,"agregado",411590372.43,FALSE,411590372.43
"AMERICA",3257358731.89,2021,10,"agregado",350807435.95,FALSE,350807435.95
"AMERICA",3598655563,2021,11,"agregado",341296831.11,FALSE,341296831.11
"AMERICA",3916572756,2021,12,"agregado",317917193,FALSE,317917193
"ASIA",597551323.89,2021,1,"agregado",597551323.89,FALSE,597551323.89
"ASIA",1260445368.85,2021,2,"agregado",662894044.96,FALSE,662894044.96
"ASIA",1938645314.26,2021,3,"agregado",678199945.41,FALSE,678199945.41
"ASIA",2781421449.01,2021,4,"agregado",842776134.75,FALSE,842776134.75
"ASIA",3664686768.84,2021,5,"agregado",883265319.83,FALSE,883265319.83
"ASIA",4375938295.69,2021,6,"agregado",711251526.849999,FALSE,711251526.849999
"ASIA",4994227038.66,2021,7,"agregado",618288742.97,FALSE,618288742.97
"ASIA",5646445562.21,2021,8,"agregado",652218523.55,FALSE,652218523.55
"ASIA",6394935563.49,2021,9,"agregado",748490001.28,FALSE,748490001.28
"ASIA",7057336254.04,2021,10,"agregado",662400690.55,FALSE,662400690.55
"ASIA",7673485894.23,2021,11,"agregado",616149640.19,FALSE,616149640.19
"ASIA",8230084744,2021,12,"agregado",556598849.77,FALSE,556598849.77
"Albania",NA,2021,2,"pais",NA,NA,NA
"Albania",4603.83,2021,3,"pais",NA,NA,NA
"Albania",8054.82,2021,4,"pais",3450.99,FALSE,3450.99
"Albania",12998.43,2021,5,"pais",4943.61,FALSE,4943.61
"Albania",18484.63,2021,6,"pais",5486.2,FALSE,5486.2
"Albania",23170.78,2021,7,"pais",4686.15,FALSE,4686.15
"Albania",23760.91,2021,8,"pais",590.130000000001,FALSE,590.130000000001
"Albania",23760.91,2021,9,"pais",0,FALSE,0
"Albania",25894.17,2021,10,"pais",2133.26,FALSE,2133.26
"Albania",30769.48,2021,11,"pais",4875.31,FALSE,4875.31
"Albania",33191,2021,12,"pais",2421.52,FALSE,2421.52
"Angola",447971.59,2021,1,"pais",447971.59,FALSE,447971.59
"Angola",510963.24,2021,2,"pais",62991.65,FALSE,62991.65
"Angola",587791.79,2021,3,"pais",76828.55,FALSE,76828.55
"Angola",2917516.88,2021,4,"pais",2329725.09,FALSE,2329725.09
"Angola",4932522.28,2021,5,"pais",2015005.4,FALSE,2015005.4
"Angola",4953773.08,2021,6,"pais",21250.7999999998,FALSE,21250.7999999998
"Angola",5241108.89,2021,7,"pais",287335.81,FALSE,287335.81
"Angola",6900593.17,2021,8,"pais",1659484.28,FALSE,1659484.28
"Angola",7084513.29,2021,9,"pais",183920.12,FALSE,183920.12
"Angola",8034197.72,2021,10,"pais",949684.43,FALSE,949684.43
"Angola",9154525.72,2021,11,"pais",1120328,FALSE,1120328
"Angola",13029340,2021,12,"pais",3874814.28,FALSE,3874814.28
"Arabia Saudita",4209328.24,2021,1,"pais",4209328.24,FALSE,4209328.24
"Arabia Saudita",15693228.17,2021,2,"pais",11483899.93,FALSE,11483899.93
"Arabia Saudita",32521623.14,2021,3,"pais",16828394.97,FALSE,16828394.97
"Arabia Saudita",57869066.52,2021,4,"pais",25347443.38,FALSE,25347443.38
"Arabia Saudita",118480739.56,2021,5,"pais",60611673.04,FALSE,60611673.04
"Arabia Saudita",158685019.25,2021,6,"pais",40204279.69,FALSE,40204279.69
"Arabia Saudita",172490226.71,2021,7,"pais",13805207.46,FALSE,13805207.46
"Arabia Saudita",201177397.16,2021,8,"pais",28687170.45,FALSE,28687170.45
"Arabia Saudita",218898212.19,2021,9,"pais",17720815.03,FALSE,17720815.03
"Arabia Saudita",228600541.77,2021,10,"pais",9702329.58000001,FALSE,9702329.58000001
"Arabia Saudita",242597543.2,2021,11,"pais",13997001.43,FALSE,13997001.43
"Arabia Saudita",257853432,2021,12,"pais",15255888.8,FALSE,15255888.8
"Argelia",39493429.55,2021,1,"pais",39493429.55,FALSE,39493429.55
"Argelia",95465460.22,2021,2,"pais",55972030.67,FALSE,55972030.67
"Argelia",121010187.84,2021,3,"pais",25544727.62,FALSE,25544727.62
"Argelia",166431353.03,2021,4,"pais",45421165.19,FALSE,45421165.19
"Argelia",185773915.57,2021,5,"pais",19342562.54,FALSE,19342562.54
"Argelia",221742420.16,2021,6,"pais",35968504.59,FALSE,35968504.59
"Argelia",265415195.83,2021,7,"pais",43672775.67,FALSE,43672775.67
"Argelia",287211559.6,2021,8,"pais",21796363.77,FALSE,21796363.77
"Argelia",339833606.06,2021,9,"pais",52622046.46,FALSE,52622046.46
"Argelia",379891406.33,2021,10,"pais",40057800.27,FALSE,40057800.27
"Argelia",429026288.43,2021,11,"pais",49134882.1,FALSE,49134882.1
"Argelia",453526780,2021,12,"pais",24500491.57,FALSE,24500491.57
"Armenia",NA,2021,7,"pais",NA,NA,NA
"Armenia",NA,2021,8,"pais",NA,NA,NA
"Armenia",3259.62,2021,9,"pais",NA,NA,NA
"Armenia",3259.62,2021,10,"pais",0,FALSE,0
"Armenia",3785.28,2021,11,"pais",525.66,FALSE,525.66
"Armenia",3620,2021,12,"pais",-165.28,TRUE,0
"Australia",2999609.55,2021,1,"pais",2999609.55,FALSE,2999609.55
"Australia",3852542.02,2021,2,"pais",852932.47,FALSE,852932.47
"Australia",19880859.07,2021,3,"pais",16028317.05,FALSE,16028317.05
"Australia",20483280.93,2021,4,"pais",602421.859999999,FALSE,602421.859999999
"Australia",21575074.07,2021,5,"pais",1091793.14,FALSE,1091793.14
"Australia",40821194.44,2021,6,"pais",19246120.37,FALSE,19246120.37
"Australia",41134271.66,2021,7,"pais",313077.219999999,FALSE,313077.219999999
"Australia",41850417.33,2021,8,"pais",716145.670000002,FALSE,716145.670000002
"Australia",46344851.65,2021,9,"pais",4494434.32,FALSE,4494434.32
"Australia",46668760.87,2021,10,"pais",323909.219999999,FALSE,323909.219999999
"Australia",64186244.31,2021,11,"pais",17517483.44,FALSE,17517483.44
"Australia",68008771,2021,12,"pais",3822526.69,FALSE,3822526.69
"Austria",175532.91,2021,1,"pais",175532.91,FALSE,175532.91
